Auckland weather data,,,,,
Edited: 20230308,,,,,
date,temperature,relative_humidity,wind_direction_deg,wind_speed_knots,description
2023-02-26T20:30:00Z,18,100,190,6,fine
2023-02-26T21:00:00Z,19,93.92,180,9,fine
2023-02-26T21:30:00Z,20,88.26,160,9,fine
2023-02-26T22:00:00Z,21,82.98,150,8,cloudy
2023-02-26T22:30:00Z,21,77.9,150,9,cloudy
2023-02-26T23:00:00Z,21,77.9,160,8,cloudy
2023-02-26T23:30:00Z,22,73.27,150,6,cloudy
2023-02-27T00:00:00Z,22,73.27,170,6,cloudy
2023-02-27T00:30:00Z,22,73.27,190,6,cloudy
2023-02-27T01:00:00Z,22,73.27,140,8,fine
2023-02-27T01:30:00Z,22,68.75,140,8,fine
2023-02-27T02:00:00Z,22,68.75,140,8,cloudy
2023-02-27T02:30:00Z,21,73.09,150,9,cloudy
2023-02-27T03:00:00Z,21,77.9,150,4,rain
2023-02-27T03:30:00Z,21,77.9,160,6,light rain
2023-02-27T04:00:00Z,19,93.92,210,10,light rain
2023-02-27T04:30:00Z,20,88.26,200,7,light rain
2023-02-27T05:00:00Z,21,77.9,240,9,cloudy
2023-02-27T05:30:00Z,20,82.86,230,8,fine
2023-02-27T06:00:00Z,20,82.86,240,7,cloudy
2023-02-27T06:30:00Z,20,82.86,200,6,light rain
2023-02-27T07:00:00Z,19,88.18,180,5,cloudy
2023-02-27T07:30:00Z,19,88.18,190,6,cloudy
2023-02-27T08:00:00Z,19,88.18,200,7,cloudy
2023-02-27T08:30:00Z,19,88.18,200,7,cloudy
2023-02-27T09:00:00Z,19,88.18,200,7,cloudy
2023-02-27T09:30:00Z,18,93.88,200,7,cloudy
2023-02-27T10:00:00Z,18,93.88,180,7,cloudy
2023-02-27T10:30:00Z,17,93.83,170,5,cloudy
2023-02-27T11:00:00Z,17,93.83,170,4,cloudy
2023-02-27T11:30:00Z,17,100,180,2,fine
2023-02-27T12:00:00Z,17,93.83,160,3,cloudy
2023-02-27T12:30:00Z,17,93.83,180,2,cloudy
2023-02-27T13:00:00Z,17,93.83,210,2,cloudy
2023-02-27T13:30:00Z,17,93.83,200,3,cloudy
2023-02-27T14:00:00Z,17,93.83,110,3,cloudy
2023-02-27T14:30:00Z,17,93.83,120,4,cloudy
2023-02-27T15:00:00Z,17,93.83,110,3,cloudy
2023-02-27T15:30:00Z,17,93.83,130,2,cloudy
2023-02-27T16:00:00Z,17,93.83,140,4,cloudy
2023-02-27T16:30:00Z,17,93.83,150,3,cloudy
2023-02-27T17:00:00Z,17,93.83,180,4,cloudy
2023-02-27T17:30:00Z,17,93.83,170,4,cloudy
2023-02-27T18:00:00Z,17,93.83,190,5,cloudy
2023-02-27T18:30:00Z,17,93.83,200,4,cloudy
2023-02-27T19:00:00Z,17,93.83,140,4,cloudy
2023-02-27T19:30:00Z,17,93.83,220,1,cloudy
2023-02-27T20:00:00Z,18,88.09,130,4,cloudy
2023-02-27T20:30:00Z,18,82.62,170,6,cloudy
2023-02-27T21:00:00Z,19,82.74,170,5,cloudy
2023-02-27T21:30:00Z,20,68.35,170,5,cloudy
2023-02-27T22:00:00Z,20,72.92,180,5,cloudy
2023-02-27T22:30:00Z,21,68.55,180,6,cloudy
2023-02-27T23:00:00Z,21,68.55,170,6,cloudy
2023-02-27T23:30:00Z,22,60.44,200,7,cloudy
2023-02-28T00:00:00Z,22,60.44,190,6,fine
2023-02-28T00:30:00Z,22,60.44,200,7,fine
2023-02-28T01:00:00Z,23,60.67,230,7,fine
2023-02-28T01:30:00Z,22,64.48,220,11,fine
2023-02-28T02:00:00Z,23,64.69,230,12,cloudy
2023-02-28T02:30:00Z,23,60.67,220,12,cloudy
2023-02-28T03:00:00Z,22,64.48,220,14,fine
2023-02-28T03:30:00Z,22,68.75,220,13,fine
2023-02-28T04:00:00Z,22,68.75,220,14,fine
2023-02-28T04:30:00Z,22,68.75,220,13,fine
2023-02-28T05:00:00Z,22,68.75,220,12,fine
2023-02-28T05:30:00Z,21,73.09,220,12,fine
2023-02-28T06:00:00Z,20,77.75,220,12,fine
2023-02-28T06:30:00Z,20,77.75,220,11,cloudy
2023-02-28T07:00:00Z,19,82.74,210,10,cloudy
2023-02-28T07:30:00Z,19,82.74,220,11,cloudy
2023-02-28T08:00:00Z,19,82.74,220,10,cloudy
2023-02-28T08:30:00Z,19,82.74,210,10,cloudy
2023-02-28T09:00:00Z,18,88.09,200,5,fine
2023-02-28T09:30:00Z,18,88.09,190,3,fine
2023-02-28T10:00:00Z,18,88.09,180,4,fine
2023-02-28T10:30:00Z,17,93.83,190,4,fine
2023-02-28T11:00:00Z,17,93.83,230,4,fine
2023-02-28T11:30:00Z,17,93.83,250,6,fine
2023-02-28T12:00:00Z,18,88.09,220,4,fine
2023-02-28T12:30:00Z,17,93.83,220,4,cloudy
2023-02-28T13:00:00Z,17,93.83,120,2,cloudy
2023-02-28T13:30:00Z,16,100,10,3,fine
2023-02-28T14:00:00Z,16,100,30,2,fine
2023-02-28T14:30:00Z,16,100,60,1,cloudy
2023-02-28T15:00:00Z,16,100,70,1,fine
2023-02-28T15:30:00Z,15,100,60,3,fine
2023-02-28T16:00:00Z,15,100,40,2,fine
2023-02-28T16:30:00Z,16,100,360,1,fine
2023-02-28T17:00:00Z,15,100,40,3,fine
2023-02-28T17:30:00Z,16,93.79,40,3,fine
2023-02-28T18:00:00Z,16,93.79,30,3,fine
2023-02-28T18:30:00Z,15,100,80,3,fine
2023-02-28T19:00:00Z,16,100,50,3,cloudy
2023-02-28T19:30:00Z,17,100,90,1,cloudy
2023-02-28T20:00:00Z,18,100,130,4,cloudy
2023-02-28T20:30:00Z,18,100,140,4,cloudy
2023-02-28T21:00:00Z,19,93.92,240,2,cloudy
2023-02-28T21:30:00Z,19,93.92,80,1,cloudy
2023-02-28T22:00:00Z,20,88.26,180,3,cloudy
2023-02-28T22:30:00Z,20,88.26,210,4,fine
2023-02-28T23:00:00Z,21,82.98,200,5,fine
2023-02-28T23:30:00Z,22,78.04,200,5,fine
2023-03-01T00:00:00Z,22,78.04,210,6,fine
2023-03-01T00:30:00Z,23,68.94,200,7,fine
2023-03-01T01:00:00Z,23,73.44,220,8,fine
2023-03-01T01:30:00Z,23,78.19,230,7,fine
2023-03-01T02:00:00Z,24,73.61,230,9,fine
2023-03-01T02:30:00Z,24,64.91,230,9,fine
2023-03-01T03:00:00Z,24,69.14,230,12,fine
2023-03-01T03:30:00Z,23,68.94,220,12,fine
2023-03-01T04:00:00Z,23,68.94,220,12,fine
2023-03-01T04:30:00Z,22,78.04,230,11,fine
2023-03-01T05:00:00Z,22,78.04,220,12,fine
2023-03-01T05:30:00Z,21,77.9,230,12,fine
2023-03-01T06:00:00Z,21,77.9,230,12,fine
2023-03-01T06:30:00Z,20,82.86,220,10,fine
2023-03-01T07:00:00Z,20,77.75,220,9,fine
2023-03-01T07:30:00Z,19,77.6,210,9,fine
2023-03-01T08:00:00Z,19,77.6,200,7,fine
2023-03-01T08:30:00Z,19,82.74,190,8,fine
2023-03-01T09:00:00Z,18,88.09,190,6,fine
2023-03-01T09:30:00Z,18,88.09,190,5,fine
2023-03-01T10:00:00Z,17,88,200,3,fine
2023-03-01T10:30:00Z,17,88,200,3,fine
2023-03-01T11:00:00Z,17,88,190,4,fine
2023-03-01T11:30:00Z,18,88.09,200,3,fine
2023-03-01T12:00:00Z,17,93.83,220,4,fine
2023-03-01T12:30:00Z,17,93.83,220,5,fine
2023-03-01T13:00:00Z,17,93.83,230,5,cloudy
2023-03-01T13:30:00Z,18,88.09,220,6,cloudy
2023-03-01T14:00:00Z,18,88.09,210,6,cloudy
2023-03-01T14:30:00Z,18,88.09,200,6,cloudy
2023-03-01T15:00:00Z,17,93.83,180,4,fine
2023-03-01T15:30:00Z,16,93.79,120,3,fine
2023-03-01T16:00:00Z,16,93.79,120,3,fine
2023-03-01T16:30:00Z,16,93.79,120,3,fine
2023-03-01T17:00:00Z,15,100,90,2,cloudy
2023-03-01T17:30:00Z,15,100,70,2,fine
2023-03-01T18:00:00Z,16,93.79,60,1,fine
2023-03-01T18:30:00Z,15,93.74,180,1,fine
2023-03-01T19:00:00Z,16,100,140,2,fine
2023-03-01T19:30:00Z,17,93.83,150,2,fine
2023-03-01T20:00:00Z,18,93.88,110,3,fine
2023-03-01T20:30:00Z,19,88.18,160,3,fine
2023-03-01T21:00:00Z,19,88.18,170,4,fine
2023-03-01T21:30:00Z,20,82.86,210,5,fine
2023-03-01T22:00:00Z,21,77.9,220,5,fine
2023-03-01T22:30:00Z,21,73.09,210,5,fine
2023-03-01T23:00:00Z,22,68.75,220,6,fine
2023-03-01T23:30:00Z,22,64.48,230,7,fine
2023-03-02T00:00:00Z,22,64.48,230,8,fine
2023-03-02T00:30:00Z,23,64.69,240,8,fine
2023-03-02T01:00:00Z,23,64.69,230,9,fine
2023-03-02T01:30:00Z,23,60.67,230,9,fine
2023-03-02T02:00:00Z,23,64.69,220,12,fine
2023-03-02T02:30:00Z,23,64.69,220,12,fine
2023-03-02T03:00:00Z,23,64.69,220,11,fine
2023-03-02T03:30:00Z,23,64.69,230,12,fine
2023-03-02T04:00:00Z,22,68.75,230,12,fine
2023-03-02T04:30:00Z,22,68.75,220,12,fine
2023-03-02T05:00:00Z,22,68.75,220,12,fine
2023-03-02T05:30:00Z,21,68.55,220,12,fine
2023-03-02T06:00:00Z,21,73.09,210,13,fine
2023-03-02T06:30:00Z,20,72.92,210,12,cloudy
2023-03-02T07:00:00Z,19,77.6,200,11,fine
2023-03-02T07:30:00Z,19,77.6,200,10,fine
2023-03-02T08:00:00Z,19,77.6,190,10,cloudy
2023-03-02T08:30:00Z,19,77.6,200,9,fine
2023-03-02T09:00:00Z,19,77.6,200,8,fine
2023-03-02T09:30:00Z,18,88.09,200,8,fine
2023-03-02T10:00:00Z,18,88.09,200,7,fine
2023-03-02T10:30:00Z,18,88.09,210,7,cloudy
2023-03-02T11:00:00Z,18,82.62,200,8,cloudy
2023-03-02T11:30:00Z,18,88.09,200,6,cloudy
2023-03-02T12:00:00Z,18,88.09,190,5,cloudy
2023-03-02T12:30:00Z,17,93.83,170,4,fine
2023-03-02T13:00:00Z,17,93.83,140,3,fine
2023-03-02T13:30:00Z,17,93.83,130,2,fine
2023-03-02T14:00:00Z,16,93.79,110,2,fine
2023-03-02T14:30:00Z,16,93.79,130,3,cloudy
2023-03-02T15:00:00Z,16,93.79,120,2,fine
2023-03-02T15:30:00Z,16,93.79,90,1,fine
2023-03-02T16:00:00Z,15,100,360,1,fine
2023-03-02T16:30:00Z,15,100,110,2,fine
2023-03-02T17:00:00Z,15,100,140,1,fine
2023-03-02T17:30:00Z,15,100,120,3,fine
2023-03-02T18:00:00Z,15,100,100,2,fine
2023-03-02T18:30:00Z,15,100,0,0,fine
2023-03-02T19:00:00Z,16,100,110,1,fine
2023-03-02T19:30:00Z,17,100,120,1,fine
2023-03-02T20:00:00Z,18,93.88,170,2,cloudy
2023-03-02T20:30:00Z,19,88.18,160,3,cloudy
2023-03-02T21:00:00Z,19,88.18,180,4,cloudy
2023-03-02T21:30:00Z,19,88.18,200,4,fine
2023-03-02T22:00:00Z,20,82.86,210,4,fine
2023-03-02T22:30:00Z,20,82.86,230,5,fine
2023-03-02T23:00:00Z,21,77.9,230,5,cloudy
2023-03-02T23:30:00Z,21,77.9,220,4,fine
2023-03-03T00:00:00Z,22,73.27,230,6,fine
2023-03-03T00:30:00Z,23,73.44,230,7,fine
2023-03-03T01:00:00Z,23,68.94,230,7,fine
2023-03-03T01:30:00Z,23,73.44,230,8,fine
2023-03-03T02:00:00Z,23,68.94,230,9,fine
2023-03-03T02:30:00Z,24,64.91,230,8,fine
2023-03-03T03:00:00Z,24,64.91,230,10,fine
2023-03-03T03:30:00Z,23,68.94,230,12,fine
2023-03-03T04:00:00Z,23,68.94,230,12,fine
2023-03-03T04:30:00Z,23,68.94,230,11,fine
2023-03-03T05:00:00Z,22,73.27,220,11,fine
2023-03-03T05:30:00Z,22,73.27,220,10,fine
2023-03-03T06:00:00Z,21,77.9,210,9,fine
2023-03-03T06:30:00Z,21,77.9,220,10,fine
2023-03-03T07:00:00Z,20,82.86,210,9,fine
2023-03-03T07:30:00Z,20,82.86,220,8,cloudy
2023-03-03T08:00:00Z,20,82.86,210,8,cloudy
2023-03-03T08:30:00Z,20,88.26,200,8,fine
2023-03-03T09:00:00Z,20,88.26,200,6,cloudy
2023-03-03T09:30:00Z,20,88.26,220,8,cloudy
2023-03-03T10:00:00Z,20,88.26,220,7,cloudy
2023-03-03T10:30:00Z,20,88.26,220,7,cloudy
2023-03-03T11:00:00Z,20,88.26,210,8,cloudy
2023-03-03T11:30:00Z,20,88.26,220,7,cloudy
2023-03-03T12:00:00Z,19,93.92,210,7,cloudy
2023-03-03T12:30:00Z,20,88.26,210,8,cloudy
2023-03-03T13:00:00Z,19,93.92,200,8,cloudy
2023-03-03T13:30:00Z,19,93.92,200,8,fine
2023-03-03T14:00:00Z,19,93.92,190,6,fine
2023-03-03T14:30:00Z,19,88.18,200,8,fine
2023-03-03T15:00:00Z,19,93.92,210,6,cloudy
2023-03-03T15:30:00Z,19,88.18,210,8,cloudy
2023-03-03T16:00:00Z,19,88.18,200,6,cloudy
2023-03-03T16:30:00Z,18,93.88,200,7,fine
2023-03-03T17:00:00Z,18,93.88,170,4,cloudy
2023-03-03T17:30:00Z,18,93.88,180,4,cloudy
2023-03-03T18:00:00Z,17,100,170,3,cloudy
2023-03-03T18:30:00Z,18,93.88,170,4,cloudy
2023-03-03T19:00:00Z,19,93.92,190,5,cloudy
2023-03-03T19:30:00Z,19,93.92,190,5,cloudy
2023-03-03T20:00:00Z,20,88.26,180,4,cloudy
2023-03-03T20:30:00Z,20,88.26,180,5,fine
2023-03-03T21:00:00Z,20,88.26,200,5,cloudy
2023-03-03T21:30:00Z,20,82.86,170,4,fine
2023-03-03T22:00:00Z,21,73.09,210,7,cloudy
2023-03-03T22:30:00Z,22,68.75,220,8,fine
2023-03-03T23:00:00Z,22,68.75,230,8,fine
2023-03-03T23:30:00Z,23,68.94,230,9,fine
2023-03-04T00:00:00Z,23,64.69,240,9,fine
2023-03-04T00:30:00Z,23,68.94,230,10,fine
2023-03-04T01:00:00Z,23,68.94,240,11,fine
2023-03-04T01:30:00Z,23,68.94,230,12,fine
2023-03-04T02:00:00Z,23,68.94,230,12,fine
2023-03-04T02:30:00Z,23,68.94,230,13,fine
2023-03-04T03:00:00Z,23,73.44,230,12,fine
2023-03-04T03:30:00Z,23,68.94,240,13,fine
2023-03-04T04:00:00Z,23,68.94,230,13,fine
2023-03-04T04:30:00Z,22,73.27,230,13,fine
2023-03-04T05:00:00Z,22,73.27,230,14,cloudy
2023-03-04T05:30:00Z,22,73.27,230,12,cloudy
2023-03-04T06:00:00Z,21,73.09,220,11,cloudy
2023-03-04T06:30:00Z,21,77.9,220,11,cloudy
2023-03-04T07:00:00Z,20,82.86,210,10,cloudy
2023-03-04T07:30:00Z,20,88.26,210,12,cloudy
2023-03-04T08:00:00Z,20,88.26,210,12,cloudy
2023-03-04T08:30:00Z,20,88.26,220,12,cloudy
2023-03-04T09:00:00Z,20,88.26,210,12,cloudy
2023-03-04T09:30:00Z,20,82.86,210,12,cloudy
2023-03-04T10:00:00Z,20,82.86,210,13,cloudy
2023-03-04T10:30:00Z,20,82.86,210,13,cloudy
2023-03-04T11:00:00Z,20,82.86,210,15,cloudy
2023-03-04T11:30:00Z,19,88.18,210,14,cloudy
2023-03-04T12:00:00Z,19,82.74,220,16,cloudy
2023-03-04T12:30:00Z,19,82.74,210,13,cloudy
2023-03-04T13:00:00Z,19,82.74,220,13,cloudy
2023-03-04T13:30:00Z,19,82.74,210,14,cloudy
2023-03-04T14:00:00Z,19,82.74,210,12,cloudy
2023-03-04T14:30:00Z,19,88.18,210,13,cloudy
2023-03-04T15:00:00Z,19,82.74,210,16,cloudy
2023-03-04T15:30:00Z,19,82.74,220,15,cloudy
2023-03-04T16:00:00Z,19,82.74,220,15,cloudy
2023-03-04T16:30:00Z,19,82.74,210,15,cloudy
2023-03-04T17:00:00Z,19,82.74,210,14,cloudy
2023-03-04T17:30:00Z,19,82.74,210,13,cloudy
2023-03-04T18:00:00Z,19,82.74,210,12,cloudy
2023-03-04T18:30:00Z,19,82.74,200,13,cloudy
2023-03-04T19:00:00Z,19,82.74,200,10,cloudy
2023-03-04T19:30:00Z,19,82.74,200,11,cloudy
2023-03-04T20:00:00Z,20,77.75,210,14,cloudy
2023-03-04T20:30:00Z,19,82.74,210,13,cloudy
2023-03-04T21:00:00Z,20,77.75,200,13,cloudy
2023-03-04T21:30:00Z,20,77.75,220,13,cloudy
2023-03-04T22:00:00Z,21,73.09,220,12,cloudy
2023-03-04T22:30:00Z,22,73.27,210,13,cloudy
2023-03-04T23:00:00Z,21,73.09,220,13,cloudy
2023-03-04T23:30:00Z,22,68.75,220,14,cloudy
2023-03-05T00:00:00Z,22,68.75,230,13,cloudy
2023-03-05T00:30:00Z,22,68.75,230,13,cloudy
2023-03-05T01:00:00Z,21,73.09,230,13,cloudy
2023-03-05T01:30:00Z,22,68.75,230,14,cloudy
2023-03-05T02:00:00Z,22,68.75,230,13,cloudy
2023-03-05T02:30:00Z,22,68.75,230,13,cloudy
2023-03-05T03:00:00Z,22,68.75,230,13,cloudy
2023-03-05T03:30:00Z,22,68.75,230,13,cloudy
2023-03-05T04:00:00Z,21,68.55,230,13,cloudy
2023-03-05T04:30:00Z,22,64.48,230,13,cloudy
2023-03-05T05:00:00Z,21,68.55,230,13,cloudy
2023-03-05T05:30:00Z,21,68.55,220,13,cloudy
2023-03-05T06:00:00Z,21,68.55,220,12,cloudy
2023-03-05T06:30:00Z,20,68.35,230,12,cloudy
2023-03-05T07:00:00Z,20,72.92,230,12,cloudy
2023-03-05T07:30:00Z,19,82.74,230,11,cloudy
2023-03-05T08:00:00Z,19,77.6,230,11,cloudy
2023-03-05T08:30:00Z,19,77.6,220,10,cloudy
2023-03-05T09:00:00Z,19,82.74,220,12,cloudy
2023-03-05T09:30:00Z,19,82.74,210,10,cloudy
2023-03-05T10:00:00Z,19,77.6,210,13,cloudy
2023-03-05T10:30:00Z,19,77.6,210,12,cloudy
2023-03-05T11:00:00Z,19,77.6,210,11,cloudy
2023-03-05T11:30:00Z,19,82.74,220,10,cloudy
2023-03-05T12:00:00Z,19,82.74,210,12,cloudy
2023-03-05T12:30:00Z,18,82.62,210,11,cloudy
2023-03-05T13:00:00Z,19,77.6,210,10,cloudy
2023-03-05T13:30:00Z,19,82.74,220,9,cloudy
2023-03-05T14:00:00Z,18,82.62,220,8,cloudy
2023-03-05T14:30:00Z,18,88.09,230,9,cloudy
2023-03-05T15:00:00Z,18,88.09,220,7,cloudy
2023-03-05T15:30:00Z,18,82.62,210,5,cloudy
2023-03-05T16:00:00Z,18,88.09,220,7,cloudy
2023-03-05T16:30:00Z,18,88.09,230,6,cloudy
2023-03-05T17:00:00Z,17,93.83,200,5,cloudy
2023-03-05T17:30:00Z,16,93.79,130,5,cloudy
2023-03-05T18:00:00Z,16,100,130,3,cloudy
2023-03-05T18:30:00Z,16,100,130,5,fine
2023-03-05T19:00:00Z,16,100,130,4,cloudy
2023-03-05T19:30:00Z,17,93.83,120,4,fine
2023-03-05T20:00:00Z,18,93.88,140,7,cloudy
2023-03-05T20:30:00Z,18,88.09,130,10,cloudy
2023-03-05T21:00:00Z,19,82.74,130,9,cloudy
2023-03-05T21:30:00Z,20,77.75,130,10,cloudy
2023-03-05T22:00:00Z,20,77.75,140,10,cloudy
2023-03-05T22:30:00Z,21,73.09,140,10,cloudy
2023-03-05T23:00:00Z,21,73.09,130,13,cloudy
2023-03-05T23:30:00Z,20,72.92,120,13,cloudy
2023-03-06T00:00:00Z,20,72.92,100,10,cloudy
2023-03-06T00:30:00Z,20,72.92,100,10,cloudy
2023-03-06T01:00:00Z,21,68.55,100,7,cloudy
2023-03-06T01:30:00Z,21,73.09,120,4,cloudy
2023-03-06T02:00:00Z,21,68.55,150,4,cloudy
2023-03-06T02:30:00Z,22,64.48,170,3,cloudy
2023-03-06T03:00:00Z,22,64.48,160,5,cloudy
2023-03-06T03:30:00Z,21,68.55,130,6,cloudy
2023-03-06T04:00:00Z,21,68.55,110,6,cloudy
2023-03-06T04:30:00Z,22,64.48,110,5,cloudy
2023-03-06T05:00:00Z,21,68.55,70,6,cloudy
2023-03-06T05:30:00Z,21,68.55,50,6,cloudy
2023-03-06T06:00:00Z,20,72.92,30,8,cloudy
2023-03-06T06:30:00Z,20,72.92,30,7,cloudy
2023-03-06T07:00:00Z,19,77.6,30,8,cloudy
2023-03-06T07:30:00Z,19,82.74,30,6,cloudy
2023-03-06T08:00:00Z,18,82.62,20,5,cloudy
2023-03-06T08:30:00Z,18,82.62,360,3,cloudy
2023-03-06T09:00:00Z,18,88.09,350,2,cloudy
2023-03-06T09:30:00Z,18,82.62,310,3,cloudy
2023-03-06T10:00:00Z,18,82.62,310,3,cloudy
2023-03-06T10:30:00Z,18,82.62,330,3,cloudy
2023-03-06T11:00:00Z,18,88.09,360,1,cloudy
2023-03-06T11:30:00Z,17,88,330,2,cloudy
2023-03-06T12:00:00Z,17,88,330,2,cloudy
2023-03-06T12:30:00Z,16,93.79,40,2,fine
2023-03-06T13:00:00Z,16,93.79,60,3,fine
2023-03-06T13:30:00Z,16,93.79,20,2,fine
2023-03-06T14:00:00Z,16,93.79,10,3,fine
2023-03-06T14:30:00Z,15,100,350,3,fine
2023-03-06T15:00:00Z,15,100,30,2,fine
2023-03-06T15:30:00Z,15,100,90,2,fine
2023-03-06T16:00:00Z,14,100,50,1,fine
2023-03-06T16:30:00Z,14,100,90,3,fine
2023-03-06T17:00:00Z,14,93.69,50,2,fine
2023-03-06T17:30:00Z,14,100,30,2,fine
2023-03-06T18:00:00Z,13,100,20,3,cloudy
2023-03-06T18:30:00Z,14,100,10,2,cloudy
2023-03-06T19:00:00Z,15,93.74,10,2,cloudy
2023-03-06T19:30:00Z,17,93.83,30,3,cloudy
2023-03-06T20:00:00Z,18,88.09,10,3,cloudy
2023-03-06T20:30:00Z,19,82.74,360,2,fine
2023-03-06T21:00:00Z,20,77.75,330,2,cloudy
2023-03-06T21:30:00Z,20,72.92,280,5,cloudy
2023-03-06T22:00:00Z,22,64.48,330,7,fine
2023-03-06T22:30:00Z,22,64.48,300,7,fine
2023-03-06T23:00:00Z,22,64.48,240,6,cloudy
2023-03-06T23:30:00Z,22,68.75,220,7,cloudy
2023-03-07T00:00:00Z,22,64.48,220,7,fine
2023-03-07T00:30:00Z,22,60.44,220,8,fine
2023-03-07T01:00:00Z,23,60.67,240,11,fine
2023-03-07T01:30:00Z,23,64.69,240,13,fine
2023-03-07T02:00:00Z,21,68.55,230,14,cloudy
2023-03-07T02:30:00Z,21,73.09,230,11,cloudy
2023-03-07T03:00:00Z,22,68.75,230,12,cloudy
2023-03-07T03:30:00Z,22,68.75,230,13,cloudy
2023-03-07T04:00:00Z,22,68.75,230,12,fine
2023-03-07T04:30:00Z,22,64.48,230,11,fine
2023-03-07T05:00:00Z,21,68.55,230,10,fine
2023-03-07T05:30:00Z,21,60.21,220,10,fine
2023-03-07T06:00:00Z,20,64.04,220,10,fine
2023-03-07T06:30:00Z,19,59.74,220,11,fine
2023-03-07T07:00:00Z,18,63.6,210,8,fine
2023-03-07T07:30:00Z,18,59.5,210,7,fine
2023-03-07T08:00:00Z,18,63.6,200,7,fine
2023-03-07T08:30:00Z,18,63.6,210,7,fine
2023-03-07T09:00:00Z,17,67.75,200,7,fine
2023-03-07T09:30:00Z,18,63.6,210,7,fine
2023-03-07T10:00:00Z,17,72.38,210,7,fine
2023-03-07T10:30:00Z,17,72.38,210,8,fine
2023-03-07T11:00:00Z,17,77.29,220,7,fine
2023-03-07T11:30:00Z,17,77.29,220,7,fine
2023-03-07T12:00:00Z,17,77.29,230,7,fine
2023-03-07T12:30:00Z,17,77.29,220,6,fine
2023-03-07T13:00:00Z,17,77.29,220,6,fine
2023-03-07T13:30:00Z,17,77.29,220,5,fine
2023-03-07T14:00:00Z,15,87.83,150,2,fine
2023-03-07T14:30:00Z,14,93.69,60,2,cloudy
2023-03-07T15:00:00Z,14,93.69,40,2,cloudy
2023-03-07T15:30:00Z,14,87.74,50,2,cloudy
2023-03-07T16:00:00Z,13,93.65,20,3,cloudy
2023-03-07T16:30:00Z,13,93.65,60,3,fine
2023-03-07T17:00:00Z,13,93.65,10,3,fine
2023-03-07T17:30:00Z,13,93.65,350,2,fine
2023-03-07T18:00:00Z,13,93.65,40,3,fine
2023-03-07T18:30:00Z,13,93.65,350,2,fine
2023-03-07T19:00:00Z,14,93.69,20,2,fine
2023-03-07T19:30:00Z,16,87.92,360,2,fine
2023-03-07T20:00:00Z,17,88,340,2,fine
2023-03-07T20:30:00Z,19,77.6,240,3,fine
2023-03-07T21:00:00Z,19,72.74,220,3,cloudy
2023-03-07T21:30:00Z,20,68.35,240,4,cloudy
2023-03-07T22:00:00Z,21,68.55,230,5,cloudy
## END,,,,,
