date,Temp,Rain,RH,WD,WS,Solar,Lag1,Pak_PM10
1-Jan-15,14.33,0.01,78.28,202.71,1.05,177.68,12.43,20.13
2-Jan-15,15.79,0.01,75.55,246.8,1.23,198.61,20.13,19.32
3-Jan-15,16.88,0,74.62,290.88,1.4,219.19,19.32,15.49
4-Jan-15,15,0,81.41,81.29,2.04,55.9,15.49,14.59
5-Jan-15,11.88,0.05,81.75,235.71,0.89,53.98,14.59,14.91
6-Jan-15,13.38,0,67.8,304.47,0.9,55.11,14.91,9.29
7-Jan-15,14.71,0.02,76.68,48.8,0.73,93.89,9.29,12.95
8-Jan-15,16.54,0,76.54,232.33,0.78,154.61,12.95,21.07
9-Jan-15,20.71,0,75.59,108.77,0.62,195.85,21.07,26.97
10-Jan-15,12.92,0,85.38,233.19,0.87,97.69,26.97,18.48
11-Jan-15,20.21,0.06,79.41,81.62,0.54,325.8,18.48,13.36
12-Jan-15,5.25,0,82.27,209.56,0.61,119.12,13.36,16.96
13-Jan-15,19.92,0.02,77.03,250.73,1.15,223.14,16.96,18.64
14-Jan-15,20.29,0,75.59,260.98,0.49,131.42,18.64,21.16
15-Jan-15,12.58,0,82.53,96.47,0.5,128.29,21.16,14.07
16-Jan-15,10.42,0,79.38,198.78,1.35,89.01,14.07,13.89
17-Jan-15,15.46,0.07,81.82,184.85,1.21,101.86,13.89,8.69
18-Jan-15,15.58,0,78.58,277.57,0.82,153.38,8.69,10.25
19-Jan-15,21.04,0.18,83.53,217.48,1.87,181.05,10.25,18.53
20-Jan-15,9.54,0,74.93,163.97,0.4,125.5,18.53,18.83
21-Jan-15,18.5,0,72.59,303.59,1.47,277.9,18.83,16.39
22-Jan-15,20.79,0,72.9,81.84,0.6,134.79,16.39,18.57
23-Jan-15,18.88,0,81.05,288.19,1,97.68,18.57,14.57
24-Jan-15,15.08,0,78.12,224.5,3.77,182.46,14.57,14.92
25-Jan-15,13.5,0,78.69,70.78,1.32,49.84,14.92,13.81
26-Jan-15,10.88,0.02,86.21,227.41,0.95,61.68,13.81,12.44
27-Jan-15,14.63,0,83.53,212.21,2.31,82.35,12.44,15.76
28-Jan-15,19.54,0.01,80.7,286.05,0.68,57.91,15.76,11.43
29-Jan-15,12.92,0.02,81.33,236.37,2.1,132.28,11.43,13.62
30-Jan-15,13.08,0.07,79.79,98.82,0.5,99.1,13.62,11.05
31-Jan-15,8.08,0,78.69,210.58,0.26,136.64,11.05,6.98
1-Feb-15,17.54,0,77.43,189.72,0.8,163.39,6.98,4.36
2-Feb-15,18.63,0,73.02,199.27,0.75,244.4,4.36,6.51
3-Feb-15,17.75,0,74.81,203.87,0.56,169.33,6.51,12.83
4-Feb-15,17.08,0.01,78.93,93.92,0.53,249.51,12.83,13.1
5-Feb-15,15.83,0,79.88,190.67,0.67,176.73,13.1,16.01
6-Feb-15,17.92,0,82.04,65.54,0.49,287.14,16.01,21.46
7-Feb-15,20.79,0,74.9,243.7,0.64,221.83,21.46,21.72
8-Feb-15,17.08,0,77.16,189.87,0.34,188.79,21.72,13.16
9-Feb-15,19.58,0,77.21,64.19,0.66,358.66,13.16,12.82
10-Feb-15,11.54,0,80.27,105.93,0.42,180.38,12.82,13.16
11-Feb-15,15.71,0.06,82.49,252.44,0.83,229.43,13.16,14.11
12-Feb-15,9.33,0,77.98,227.18,0.79,111.96,14.11,12.39
13-Feb-15,16.5,0.16,78.16,352.33,1.19,218.97,12.39,23.92
14-Feb-15,16.67,0,79.85,190.84,0.85,152.12,23.92,15.39
15-Feb-15,16.17,0,77.92,115.67,0.23,135.39,15.39,10.28
16-Feb-15,18.5,0,79.9,174.85,0.39,149.62,10.28,13.77
17-Feb-15,14.58,0,78.49,204.74,0.5,221.36,13.77,10.5
18-Feb-15,8.92,0,76.8,234.62,0.61,126.68,10.5,15.27
19-Feb-15,9.04,0,77.11,199.98,0.19,107.05,15.27,19.49
20-Feb-15,22.25,0.5,84.58,33.66,0.93,156.71,19.49,13.07
21-Feb-15,18.92,0.02,76.8,272.32,1.15,224.48,13.07,10.67
22-Feb-15,15,0.03,76.72,218.31,0.75,66.52,10.67,6.43
23-Feb-15,14.79,0.03,80.86,252.65,1.73,132.5,6.43,10.28
24-Feb-15,20.08,0.14,80.73,197.62,2.14,147.04,10.28,15.33
25-Feb-15,19.96,0.13,79.16,63.46,0.78,147.23,15.33,20.24
26-Feb-15,19.67,0,75.09,209.46,0.65,177.22,20.24,16.49
27-Feb-15,15.79,0,81.28,127.13,0.55,134.78,16.49,15.03
28-Feb-15,17.75,0,75.21,276.31,1.05,195.13,15.03,15.08
1-Mar-15,20.29,0,75.52,229.95,0.85,154.58,15.08,8.96
2-Mar-15,11.5,0,79.08,196.52,0.25,87.67,8.96,9.05
3-Mar-15,21.83,0,76.51,208.54,0.53,175.6,9.05,16.2
4-Mar-15,7.79,0,76.04,122.99,0.55,126.23,16.2,14.68
5-Mar-15,23,0.02,76.35,95.27,0.62,127.88,14.68,13.05
6-Mar-15,18.92,0,75.08,167.68,0.47,256.63,13.05,16.35
7-Mar-15,13.25,0,75.33,83.86,0.51,168.78,16.35,19.69
8-Mar-15,15.46,0,78.89,68.68,0.59,288.75,19.69,22.14
9-Mar-15,9.71,0,75.64,113.35,0.36,168.44,22.14,16.93
10-Mar-15,18.17,0.03,82.47,323.15,0.85,215.68,16.93,17.1
11-Mar-15,17.42,0.02,80.54,281.4,1.03,98.69,17.1,11.69
12-Mar-15,15.46,0.06,78.45,297.68,1.95,92.84,11.69,11.51
13-Mar-15,20.46,0.02,80.98,30.22,0.64,213.08,11.51,14.18
14-Mar-15,11.25,0,78.23,215.57,0.45,93.67,14.18,10.74
15-Mar-15,16.04,0.05,77.44,185.55,1.07,95.6,10.74,8.85
16-Mar-15,21.63,0.01,77,351.77,0.64,218.16,8.85,14.58
17-Mar-15,14.63,0.01,82.35,263.07,0.42,72.75,14.58,14.09
18-Mar-15,15.17,0,73.73,114.59,0.46,127.76,14.09,17.85
19-Mar-15,17,0,82.57,174.65,0.66,134.55,17.85,12.46
20-Mar-15,13.71,0.05,82.19,278.44,1.46,85.44,12.46,11.91
21-Mar-15,15.04,0.07,83.61,306.26,0.93,56.6,11.91,11.04
22-Mar-15,19.63,0.03,76.16,146.21,1.45,142.03,11.04,7.46
23-Mar-15,14.71,0.05,76.93,280.77,1.23,184.45,7.46,8.2
24-Mar-15,19.26,0,70.83,225.84,1.3,230.96,8.2,6.24
25-Mar-15,17.75,0,79.26,237.12,1.93,247.09,6.24,7.56
26-Mar-15,18.25,0,76.86,245.34,1.62,158.08,7.56,7.04
27-Mar-15,19.63,0.01,79.04,279.49,1.12,159.18,7.04,8.81
28-Mar-15,12.63,0,72.84,230.26,1.03,178.72,8.81,5.23
29-Mar-15,11.04,0.02,82.04,246.6,1.19,140.14,5.23,10.98
30-Mar-15,14.42,0,77.49,256.95,1.01,75.28,10.98,16.15
31-Mar-15,16.58,0,77.94,136.85,0.44,102.56,16.15,15.05
1-Apr-15,14.04,0,78.37,253.73,0.32,116,15.05,13.85
2-Apr-15,11.71,0,83.85,241.69,1.01,84.9,13.85,14.37
3-Apr-15,14.17,0,75.38,122.63,0.35,156.58,14.37,10.82
4-Apr-15,15.54,0.01,84.07,191.34,0.81,141.52,10.82,9.78
5-Apr-15,17.08,0.1,81.48,167.07,0.27,106.35,9.78,8.54
6-Apr-15,14.71,0,75.82,266.08,0.55,114.08,8.54,7.93
7-Apr-15,12.58,0.05,80.22,78.63,2.15,62.97,7.93,11.17
8-Apr-15,13.13,0,79.24,201.43,0.51,128.92,11.17,8.52
9-Apr-15,19.54,0.02,75.35,303.71,1.51,242.37,8.52,13.22
10-Apr-15,22.67,0.01,74.76,230.78,0.73,224.07,13.22,8.33
11-Apr-15,20.25,0,72.66,254.64,0.64,185.95,8.33,11.14
12-Apr-15,17.17,0.1,86.22,348.03,0.61,96.1,11.14,13.25
13-Apr-15,20.63,0,78.51,169.12,0.37,138.08,13.25,10.4
14-Apr-15,6.21,0,81.3,220.59,0.41,116.08,10.4,10.13
15-Apr-15,15.29,0,78.25,274.18,0.61,124.12,10.13,16.11
16-Apr-15,12.67,0,79.52,199.03,0.44,179.24,16.11,25.02
17-Apr-15,18.29,0.02,79.44,259.34,1.03,132.34,25.02,17.78
18-Apr-15,16.29,0.02,81.3,243.41,0.73,114.67,17.78,7
19-Apr-15,14.33,0,78.42,192.5,0.73,139.66,7,9.22
20-Apr-15,23.25,0.18,85.27,222.2,1.12,117.79,9.22,10.48
21-Apr-15,8.83,0,84.92,129.95,0.3,78.2,10.48,11.27
22-Apr-15,16.29,0,80.55,41.47,0.43,172.8,11.27,23.73
23-Apr-15,11.96,0,76.94,168.31,0.21,126.16,23.73,16.74
24-Apr-15,17.08,0.02,84.28,259.21,1.14,128.73,16.74,12.07
25-Apr-15,9.71,0,82.47,205.48,0.94,107.08,12.07,7.65
26-Apr-15,14.75,0.07,83.73,258.81,1.41,91.82,7.65,8.36
27-Apr-15,11.38,0,76.12,109.29,0.42,128.99,8.36,20.03
28-Apr-15,21.96,0.04,83.13,75.86,0.54,265.7,20.03,13.88
29-Apr-15,19.29,0.02,78.11,109.47,1.26,134.27,13.88,12.75
30-Apr-15,20.13,0,76.1,108.05,0.29,120.68,12.75,24.6
1-May-15,14.67,0.01,78.25,96.79,0.49,205.91,24.6,24.33
2-May-15,16.75,0,81.4,166.26,0.23,153.36,24.33,19.44
3-May-15,7.67,0,85.13,183,0.6,77.03,19.44,13.42
4-May-15,20.71,0.06,80.99,92.82,0.82,85.73,13.42,12.82
5-May-15,18.58,0,87.53,18.68,0.78,92.31,12.82,11.18
6-May-15,13.38,0,78.28,196.19,0.44,126.32,11.18,15.09
7-May-15,20.42,0.13,78.58,106.47,1.6,58.8,15.09,15.27
8-May-15,15.46,0.13,82.71,268.48,1.02,59.55,15.27,8.13
9-May-15,20.04,0.05,76.21,272.15,1.18,186.48,8.13,15.26
10-May-15,14.63,0,84.41,206.69,0.67,56.8,15.26,14.51
11-May-15,18.92,0,79.85,47.2,0.56,280.05,14.51,16.32
12-May-15,13.67,0,79.83,215.04,0.23,135.75,16.32,11.88
13-May-15,13.75,0.2,83.74,16.33,1.55,56.13,11.88,18.81
14-May-15,22.38,0.03,82.21,102.04,1.37,170.75,18.81,12.26
15-May-15,16.17,0,77.69,224.68,0.39,156.68,12.26,10.43
16-May-15,11.29,0,80.12,142.77,0.35,113.85,10.43,19.42
17-May-15,13.79,0.08,84.79,229.38,2.71,93.54,19.42,22.96
18-May-15,12.46,0,79.12,228.77,0.42,179.23,22.96,21.7
19-May-15,15.08,0.03,77,7.12,1.17,152.15,21.7,22.09
20-May-15,15.79,0.04,84.09,234.3,1.98,116.58,22.09,21.2
21-May-15,18.58,0,83.78,21.5,0.65,111.8,21.2,13.42
22-May-15,15.42,0.12,80.43,125.13,1.63,101.28,13.42,26.7
23-May-15,14.5,0.01,76.5,271.9,0.86,127.53,26.7,15.25
24-May-15,11.29,0.03,78.98,61.83,0.53,79.52,15.25,16.21
25-May-15,20.71,0,78.11,230.5,1.51,291.32,16.21,20.23
26-May-15,15.04,0.04,82.62,90.73,1.5,21.55,20.23,15.75
27-May-15,17.88,0.02,87.09,278.5,0.91,79.84,15.75,23.16
28-May-15,13.13,0,81.23,198.86,0.38,138.12,23.16,27.11
29-May-15,19.75,0,81.52,70.67,0.54,280.73,27.11,28.73
30-May-15,20.08,0.03,80.38,63.65,0.65,316.88,28.73,19.5
31-May-15,14.21,0,79.2,204.31,0.6,172.05,19.5,11.44
1-Jun-15,13.75,0,80.46,199.71,0.7,135.66,11.44,7.06
2-Jun-15,20.08,0.01,82.23,41.27,0.79,157.63,7.06,13.81
3-Jun-15,16.04,0,75.73,22.94,1.04,55.58,13.81,13.29
4-Jun-15,20.46,0.05,84.14,80.7,0.84,92.28,13.29,9.6
5-Jun-15,10.83,0,80.02,195.18,0.59,148.36,9.6,17.64
6-Jun-15,19.29,0,80.49,239.27,0.69,144.2,17.64,27.53
7-Jun-15,19.41,0.03,82.54,40.42,0.69,149.65,27.53,17.6
8-Jun-15,15.21,0,80.14,184.16,0.21,156.21,17.6,24.67
9-Jun-15,12.79,0.04,82.02,92.54,0.67,109.72,24.67,28.17
10-Jun-15,13.08,0.03,75.1,326.67,0.66,58.08,28.17,8.61
11-Jun-15,15.04,0.03,80.6,320.84,1.29,71.25,8.61,13.15
12-Jun-15,14.21,0.02,83.11,354.59,1.17,181.59,13.15,13.44
13-Jun-15,17.67,0,81.98,226.54,2.4,134.65,13.44,36.32
14-Jun-15,13.33,0,77.76,287.78,1.1,149.78,36.32,15.08
15-Jun-15,18.13,0,78.58,244.62,0.65,129.89,15.08,12.18
16-Jun-15,19.96,0.31,82.39,48.91,1.18,119.46,12.18,25.39
17-Jun-15,8.6,0,78.85,190.6,0,169.5,25.39,31.35
18-Jun-15,18.42,0,75.3,201.13,0.48,219.54,31.35,9.88
19-Jun-15,19.75,0,76.1,101.8,0.3,177.5,9.88,13.3
20-Jun-15,20.04,0,79.58,239.24,0.93,210.14,13.3,14.66
21-Jun-15,18.33,0,82.17,233.99,1.01,136.5,14.66,12.08
22-Jun-15,8.96,0,77.67,156.37,0.23,137.93,12.08,14.13
23-Jun-15,17.5,0,79.7,265.05,0.4,120.08,14.13,18.42
24-Jun-15,21.83,0.01,74.84,234.6,0.65,224.1,18.42,25.57
25-Jun-15,10.92,0.01,82.94,207.63,0.63,97.37,25.57,16.14
26-Jun-15,17.33,0.07,85.46,40.14,0.5,110.49,16.14,13.64
27-Jun-15,10.38,0.06,81.13,226.41,1.31,133.88,13.64,20.04
28-Jun-15,21.29,0.09,81.05,213.59,1.93,288.69,20.04,15.96
29-Jun-15,17.46,0,83.54,58.65,0.62,186.72,15.96,20.02
30-Jun-15,17.08,0,78.76,160.91,0.38,198.77,20.02,18.01
1-Jul-15,14.17,0.17,85.66,314.4,2.1,32.7,18.01,15.46
2-Jul-15,17.71,0,80.7,284.79,0.3,153.79,15.46,19.29
3-Jul-15,13.71,0,81.98,268.69,1.9,180.47,19.29,13.62
4-Jul-15,14.08,0.11,81.67,197.08,0.74,113.36,13.62,10.26
5-Jul-15,20.04,0,83.64,43.3,0.66,168.55,10.26,12.7
6-Jul-15,11.71,0,87.4,193.08,0.94,87.98,12.7,15.17
7-Jul-15,20.71,0.04,82.88,83.56,0.42,198.69,15.17,12.14
8-Jul-15,15.38,0.02,80.8,19.63,1,73.13,12.14,10.2
9-Jul-15,16.29,0.02,81.71,214.92,1.53,84.57,10.2,10.49
10-Jul-15,12.63,0.01,84.01,252.67,1.13,93.94,10.49,18.25
11-Jul-15,13.29,0.01,82.75,269.87,0.48,84.06,18.25,18.82
12-Jul-15,10.83,0.06,85.29,222.6,1.55,109.03,18.82,32.96
13-Jul-15,11.79,0,80.16,243,0.15,101.76,32.96,32.02
14-Jul-15,16.42,0.05,82.03,255.18,1.53,106.71,32.02,7.99
15-Jul-15,13.08,0.11,85.08,55.06,1.19,36.3,7.99,12.56
16-Jul-15,20.96,0.03,75.83,243.09,1.28,292.14,12.56,17.13
17-Jul-15,21.08,0.02,81,355.88,0.94,103.44,17.13,22.29
18-Jul-15,16.29,0.05,76.09,291.35,1.6,47.8,22.29,19.71
19-Jul-15,17.71,0,78.75,203.04,0.32,118.64,19.71,17.63
20-Jul-15,12.67,0,84.43,51.45,0.73,88.4,17.63,14.78
21-Jul-15,14.96,0.03,81.78,148.6,1.23,94.48,14.78,22.26
22-Jul-15,5.75,0,82.41,210.02,0.21,116.37,22.26,30.04
23-Jul-15,19.42,0.04,81,328.45,1.13,139.82,30.04,26.47
24-Jul-15,10.54,0,82.18,121.57,0.53,109.7,26.47,23.11
25-Jul-15,12.29,0,85.55,208.35,0.18,91.45,23.11,20.28
26-Jul-15,16.29,0.06,79.43,297.86,0.84,88.04,20.28,8.11
27-Jul-15,10.88,0,80.83,200.51,0.22,114.11,8.11,9.25
28-Jul-15,10.42,0,80.13,258.16,0.31,91.96,9.25,14.11
29-Jul-15,11.71,0,80.01,175.02,0.2,74.31,14.11,17.2
30-Jul-15,16.5,0.08,85.35,61.29,0.73,65.41,17.2,25.62
31-Jul-15,17.17,0.01,82.19,55.58,0.6,138.52,25.62,23.74
1-Aug-15,13.42,0.02,83.94,244.81,0.53,85.61,23.74,15.18
2-Aug-15,17.58,0.06,85.58,293.33,1.06,47.51,15.18,18.52
3-Aug-15,17.04,0.23,82.88,64.2,0.75,58.11,18.52,11.17
4-Aug-15,12.46,0.09,82.34,262.41,0.7,81.17,11.17,8.38
5-Aug-15,17.54,0.06,82.1,223.9,2.89,132.55,8.38,9.64
6-Aug-15,10.83,0,78.81,226.16,0.35,105.23,9.64,12.04
7-Aug-15,11.63,0,78.42,19.14,0.58,100.05,12.04,11.65
8-Aug-15,17.75,0,79.05,185.19,0.34,143.56,11.65,15.98
9-Aug-15,23.13,0,83.55,245.29,1.69,176.78,15.98,11.79
10-Aug-15,16.46,0,84.18,19.57,1.42,108.09,11.79,16.97
11-Aug-15,19.67,0.13,78.89,329.74,0.55,139.26,16.97,12.44
12-Aug-15,13.42,0.05,83.4,238.91,1.04,108.08,12.44,20.24
13-Aug-15,12.71,0,80.72,240.99,0.59,73.98,20.24,20.66
14-Aug-15,16.08,0.03,84.95,96.6,0.38,78.19,20.66,13.92
15-Aug-15,13.29,0,83.25,125.47,0.3,94.08,13.92,9.36
16-Aug-15,12.92,0,86.31,212.8,0.69,128.46,9.36,8.15
17-Aug-15,12.13,0.04,85.44,246.23,1.08,124.02,8.15,9.38
18-Aug-15,22.75,0.01,80.88,167,0.47,180.66,9.38,9.73
19-Aug-15,11.96,0,80.56,143.33,0.52,88.19,9.73,9.39
20-Aug-15,7.92,0,83.51,159.98,0.36,121.75,9.39,16.3
21-Aug-15,13.79,0,82.14,251.05,0.75,123.25,16.3,21.9
22-Aug-15,14.67,0.05,78.54,297.13,1.39,95.68,21.9,21.78
23-Aug-15,16.5,0.03,76.84,312.97,1.73,175,21.78,7.4
24-Aug-15,18.38,0.02,84.31,318.31,0.82,105.5,7.4,9.15
25-Aug-15,19.25,0.1,83.57,24.05,1.13,49.08,9.15,7.06
26-Aug-15,15.04,0.01,82.23,263.27,0.68,56.86,7.06,19.76
27-Aug-15,16.13,0.07,86.74,91.4,0.48,122.53,19.76,17.19
28-Aug-15,10.96,0,77.34,213.35,0.39,77.52,17.19,17.68
29-Aug-15,21.21,0.04,78.77,188.27,0.77,133.16,17.68,15.2
30-Aug-15,13.42,0.01,76.93,161.26,0.73,113.11,15.2,6.36
31-Aug-15,20.67,0,79.07,38.47,0.56,163.2,6.36,6.9
1-Sep-15,14.13,0,83.1,222.57,1.02,146.87,6.9,9.75
2-Sep-15,14.46,0,75.24,92.26,0.27,86.11,9.75,10.85
3-Sep-15,20,0.1,84.39,127.86,1.03,60.73,10.85,13.75
4-Sep-15,22.46,0.02,77.29,95.51,0.5,153.12,13.75,13.05
5-Sep-15,13.79,0.03,84.8,278.43,1.35,126.38,13.05,9.62
6-Sep-15,11.21,0,82.16,236.95,0.65,97.99,9.62,11.43
7-Sep-15,14.5,0.02,80.53,17.28,1.06,128.48,11.43,19.77
8-Sep-15,17.17,0,81.17,183.64,0.18,85.23,19.77,18.28
9-Sep-15,12.04,0,84.23,209.76,0.33,103.06,18.28,6.31
10-Sep-15,9.5,0.01,83.96,210.73,0.63,119.82,6.31,11.2
11-Sep-15,12,0,79.65,261.95,0.6,141.28,11.2,22.99
12-Sep-15,16.13,0.01,80.1,325.55,0.85,123.12,22.99,9.96
13-Sep-15,16.92,0.14,87.82,38.01,0.61,98.44,9.96,19.57
14-Sep-15,16.08,0,84.56,73.93,0.39,121.41,19.57,19.84
15-Sep-15,21.25,0.06,82.87,7.94,0.99,220.37,19.84,20.15
16-Sep-15,16.63,0,83.87,213.91,0.53,92.14,20.15,12
17-Sep-15,15.08,0,81.12,190.2,1.01,138.84,12,10.14
18-Sep-15,16.08,0.03,83.12,298.59,1.2,99.13,10.14,7.63
19-Sep-15,14.92,0.01,81.91,280.45,0.82,92.78,7.63,7.18
20-Sep-15,18.5,0,85.2,73.88,0.35,80.35,7.18,5.01
21-Sep-15,13.58,0.04,84.33,286.25,1.04,69.36,5.01,7.39
22-Sep-15,10.79,0,81.85,177.75,0.36,167.7,7.39,10.42
23-Sep-15,14.88,0,82.27,152.04,1.26,38,10.42,12.13
24-Sep-15,9.33,0,80.61,238.51,0.48,127.74,12.13,7.67
25-Sep-15,10.63,0,81.02,201.14,0.34,133.1,7.67,7.56
26-Sep-15,19.38,0.06,81.88,131.59,0.47,145.6,7.56,8.94
27-Sep-15,16.58,0,79.13,170.49,0.58,102.85,8.94,9.81
28-Sep-15,14.38,0.14,77.08,125.5,1.17,108.58,9.81,8.68
29-Sep-15,9.54,0.03,77.34,213.89,0.62,123.03,8.68,9.21
30-Sep-15,11.88,0.06,84.23,225.64,1.31,62.37,9.21,9.39
1-Oct-15,10.42,0,81.99,232.96,0.61,106.2,9.39,7.81
2-Oct-15,15.54,0,83.19,77.05,0.34,129.97,7.81,9.41
3-Oct-15,19.33,0.03,78.43,332.29,1.06,137,9.41,22.55
4-Oct-15,20.5,0,78.58,218.08,1.02,183.15,22.55,23.35
5-Oct-15,13.46,0.05,80.33,275.93,0.95,95.09,23.35,36.65
6-Oct-15,13,0.04,83.88,251.32,1.27,79.85,36.65,29.09
7-Oct-15,10.38,0,78.59,213.74,0.65,126.86,29.09,21.04
8-Oct-15,11.21,0,84.13,221.13,1,101.58,21.04,19.85
9-Oct-15,12.38,0,74.96,269.78,0.62,119.25,19.85,16.82
10-Oct-15,16.54,0.07,88.48,27.41,1.27,41.93,16.82,8.73
11-Oct-15,16.29,0,80.77,247.98,0.64,128.19,8.73,14.56
12-Oct-15,14.09,0.01,81.03,254.7,0.61,123.21,14.56,12.28
13-Oct-15,11.88,0.01,81.28,261.41,0.58,118.23,12.28,9.29
14-Oct-15,16.88,0.05,79.28,121.01,0.65,109.3,9.29,14.99
15-Oct-15,18.92,0.01,81.32,298.04,1.17,140.85,14.99,20.54
16-Oct-15,16.46,0.08,79.35,67.34,0.39,160.01,20.54,12.38
17-Oct-15,18.21,0.07,81.63,81.91,0.89,46.09,12.38,10.38
18-Oct-15,16.75,0,82.35,56.78,0.55,40.4,10.38,9.73
19-Oct-15,9.83,0,81.23,186.16,0.35,106.64,9.73,23.47
20-Oct-15,19.25,0.04,84.78,236.83,0.86,114.65,23.47,19.67
21-Oct-15,16,0.02,81.2,324.16,1.26,69.85,19.67,9.57
22-Oct-15,11.38,0,82.16,187.85,0.42,72.19,9.57,14.79
23-Oct-15,19.17,0,86.55,41.28,0.9,215.24,14.79,11.87
24-Oct-15,24.23,0,74.42,239.01,0.97,249.7,11.87,11.85
25-Oct-15,19.88,0.37,87.41,103.17,0.74,84.14,11.85,16.96
26-Oct-15,15.13,0,84.7,199.39,0.64,95.41,16.96,14.61
27-Oct-15,9.54,0.07,84.55,242.75,0.8,70.72,14.61,13.8
28-Oct-15,13.46,0,81.53,222.82,0.4,134.03,13.8,8.82
29-Oct-15,4.63,0.01,87.01,196.92,0.45,65.19,8.82,7.87
30-Oct-15,12.71,0,81.06,203.13,0.22,136.57,7.87,12.16
31-Oct-15,19.92,0,80.58,258.54,1.27,126.55,12.16,13.14
1-Nov-15,12,0.02,85,347.02,1.02,120.53,13.14,9.57
2-Nov-15,14.88,0.03,83.81,310.12,0.95,62.55,9.57,8.54
3-Nov-15,13.87,0.25,84.23,309.14,1.79,55.98,8.54,6.94
4-Nov-15,12.29,0,81.59,193.77,0.59,98.38,6.94,12.53
5-Nov-15,22.08,0.01,80.01,298.94,1.55,149.3,12.53,15.45
6-Nov-15,12.33,0.1,83.72,277.03,0.86,57.44,15.45,15.36
7-Nov-15,11.96,0,83.54,355.24,0.52,60.88,15.36,17.51
8-Nov-15,22.13,0.01,81.95,193.78,0.63,118.9,17.51,9.4
9-Nov-15,12.88,0.14,82.93,30.46,1.4,48.66,9.4,9.19
10-Nov-15,23.38,0.19,80.41,152.71,0.55,234.05,9.19,9.25
11-Nov-15,17.67,0.08,88.44,4.32,1.26,185.25,9.25,8.88
12-Nov-15,12.83,0,80.05,206.89,0.4,136.45,8.88,12.64
13-Nov-15,21.79,0,78.78,303.76,0.85,120.26,12.64,10.37
14-Nov-15,14.83,0,81.03,273.88,0.63,125.18,10.37,11.98
15-Nov-15,15.88,0,81.23,207.8,0.78,162.6,11.98,16.56
16-Nov-15,8.42,0.03,84,234.82,0.58,119.4,16.56,9.45
17-Nov-15,22.38,0.07,78.59,90.56,0.34,76.34,9.45,14.88
18-Nov-15,14.21,0.01,88.47,238.43,0.37,96.33,14.88,17.15
19-Nov-15,13.67,0.06,84.6,100.32,0.39,116.28,17.15,17.24
20-Nov-15,16.71,0.09,80.62,162.63,0.33,116.82,17.24,14.99
21-Nov-15,11.54,0,81.91,224.94,0.27,94.97,14.99,14.92
22-Nov-15,18.13,0.06,80.27,230.73,0.85,56.93,14.92,14.07
23-Nov-15,13.42,0.09,82.51,252.03,0.86,87.35,14.07,21.63
24-Nov-15,16.33,0.25,77.75,94.17,2.8,124.75,21.63,17.87
25-Nov-15,9.25,0,78.02,232.49,0.34,98.27,17.87,12.99
26-Nov-15,14.88,0.23,88.19,56.78,0.66,117.48,12.99,8.17
27-Nov-15,10.63,0.09,78.78,276.48,0.62,103.88,8.17,9.74
28-Nov-15,11.33,0,80.37,175.28,0.25,77.26,9.74,7.47
29-Nov-15,15.38,0.07,80.53,199.73,1.07,80.33,7.47,13.67
30-Nov-15,22.33,0.01,77.64,81.52,0.44,138.68,13.67,8.31
1-Dec-15,11.54,0,80.62,193.03,0.68,95.89,8.31,15.74
2-Dec-15,15.54,0,89.77,265.31,0.92,72.93,15.74,17.4
3-Dec-15,11.33,0.11,85.6,92.22,1.01,143.31,17.4,14.35
4-Dec-15,15.88,0,83.24,144.08,0.32,130.51,14.35,17.58
5-Dec-15,12.88,0.09,83.13,233.87,0.79,143.5,17.58,13.34
6-Dec-15,12.54,0,88.23,106.17,0.38,121.68,13.34,8.7
7-Dec-15,18.46,0,78.78,286.21,0.44,138.19,8.7,9.17
8-Dec-15,18.92,0,80.49,221.97,0.34,110.58,9.17,20.61
9-Dec-15,14.67,0.03,79.89,333.24,1.34,32.74,20.61,19.49
10-Dec-15,10.96,0,84.08,241.06,0.75,110.81,19.49,15.09
11-Dec-15,9.83,0,82.45,236.7,0.54,91.43,15.09,6.76
12-Dec-15,16.88,0.08,82.2,126.86,1.38,82.49,6.76,11.32
13-Dec-15,12.13,0.07,81.92,81.52,1.88,70.65,11.32,15.43
14-Dec-15,12.88,0.1,77.95,169.18,0.7,181.84,15.43,15.36
15-Dec-15,16.54,0.05,84.92,21.45,1.19,52.8,15.36,13.82
16-Dec-15,10.26,0,83.82,166.88,0.23,28.23,13.82,11.43
17-Dec-15,13.54,0,83.74,219.83,0.73,72.98,11.43,11.49
18-Dec-15,17.75,0,77.85,150.77,0.28,126.88,11.49,11.25
19-Dec-15,23,0,83.13,241.5,1.7,194,11.25,16.75
20-Dec-15,21.71,0.01,85.06,41.78,0.92,76.35,16.75,16.8
21-Dec-15,12.75,0,84.9,213.97,0.43,134.92,16.8,11.74
22-Dec-15,15,0.12,83.66,191.49,0.86,167.7,11.74,10.92
23-Dec-15,17.38,0.01,79.3,234.38,0.53,116.73,10.92,14.45
24-Dec-15,18.17,0,75.72,274.95,1.9,229.83,14.45,8.77
25-Dec-15,11.63,0,85.62,222.57,0.27,72.09,8.77,13.87
26-Dec-15,8.71,0,85.83,220.91,0.78,93.85,13.87,14.88
27-Dec-15,12.21,0,80.7,279.38,0.67,98.21,14.88,13.84
